incident_id,company_name,company_revenue_usd,company_size_revenue,country_hq,industry_primary,industry_secondary,tipo_industria,employee_count,company_size_employee,is_public_company,stock_ticker,incident_date,incident_year,incident_month,incident_quarter,incident_quarter_label,incident_year_quarter,incident_date_estimated,discovery_date,disclosure_date,attack_vector_primary,attack_vector_secondary,attack_vector_secondary_label,attack_chain,attributed_group,attribution_confidence,data_compromised_records,data_impact_category,data_type,systems_affected,downtime_hours,downtime_impact_category,quality_score,direct_loss_usd,ransom_paid_usd,recovery_cost_usd,regulatory_fine_usd,insurance_payout_usd,total_loss_usd,price_disclosure_day,sector_return_same_period,abnormal_return_1d,abnormal_return_30d,days_to_price_recovery,rango_recuperacion,estado_recuperacion,company_size
2025-1217-001,Sovereign Wisdom Academy Ltda.,1527242577.22,1B–10B,BR,61,52,Primaria y Secundaria,20259,Muy grande,False,,2025-12-17,2025,12,4,Q4,2025 Q4,False,2025-12-31,2026-01-13,supply_chain,,Sin vector secundario,,Akira,suspected,,Sin dato,,"VPN,payment_systems",66.67,Medio,79.56,6400000.0,0.0,4441014.62,0.0,4967314.55,11919632.08,,,,,,,,Mediana
2025-0315-001,PortAero Logistics Ltd.,7894976366.24,1B–10B,AU,48-49,,Solo Primaria,49322,Muy grande,True,PORT.AX,2025-03-15,2025,3,1,Q1,2025 Q1,False,2025-03-27,2025-04-26,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Sandworm,probable,262240.0,Alto,credentials,"active_directory,HR_systems",,Sin dato,82.7,,,,,,,76.8,0.012774,-0.03509,-0.041634,249.0,>30 días,Recuperación lenta,Mediana
2025-1231-001,Lambert MedTech Co.,288092661.28,< 1B,US,62,,Solo Primaria,1744,Muy grande,False,,2025-12-31,2025,12,4,Q4,2025 Q4,False,2026-02-02,2026-02-14,ransomware,,Sin vector secundario,,DarkSide,suspected,1344167.0,Alto,PII,SSO,5.23,Bajo,82.11,9944830.62,0.0,10655366.28,0.0,7135514.59,21496866.37,,,,,,,,Pequeña
2024-0920-001,Obsidian Bravo Components Corp.,208580343.2,< 1B,CA,31-33,,Solo Primaria,1344,Muy grande,True,OBC.TO,2024-09-20,2024,9,3,Q3,2024 Q3,False,2024-09-22,2024-10-08,supply_chain,,Sin vector secundario,,DarkSide,confirmed,,Sin dato,,"ERP,payment_systems",203.17,Alto,93.17,35492525.87,0.0,27083890.26,0.0,30371489.08,67341034.05,11.5,-0.013264,-0.027637,-0.004185,57.0,>30 días,Recuperación lenta,Pequeña
2024-0515-001,Phoenix Development Group Inc.,465936796.14,< 1B,US,53,,Solo Primaria,961,Grande,False,,2024-05-15,2024,5,2,Q2,2024 Q2,False,2024-05-21,2024-06-11,phishing,ddos,ddos,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,Royal,suspected,,Sin dato,,"SCADA,ERP",,Sin dato,81.21,800000.0,0.0,842777.17,0.0,970489.13,1821046.17,,,,,,,,Pequeña
2022-0103-001,WireAlgo Security S.p.A.,41634299.85,< 1B,IT,51,,Solo Primaria,122,Mediana,False,,2022-01-03,2022,1,1,Q1,2022 Q1,True,2022-02-02,2022-03-05,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,472363.0,Alto,IP,"active_directory,SCADA,file_servers,SSO,payment_systems",,Sin dato,72.06,2400000.0,0.0,2046294.79,333129.32,,5392310.51,,,,,,,,Pequeña
2025-0331-001,Kowalski Electric Holdings Inc.,20438774030.52,10B–100B,US,22,,Solo Primaria,97775,Muy grande,True,KOWA,2025-03-31,2025,3,1,Q1,2025 Q1,False,2025-05-03,2025-05-14,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,307225.0,Alto,credentials,file_servers,33.12,Medio,80.82,19800000.0,0.0,9059119.9,0.0,10513415.45,32856174.19,146.84,0.024826,-0.06131,-0.024143,164.0,>30 días,Recuperación lenta,Mediana
2025-0408-001,Ember Sequoia Retail Inc.,3109876651.3,1B–10B,US,44-45,,Solo Primaria,18523,Muy grande,False,,2025-04-08,2025,4,2,Q2,2025 Q2,False,2025-04-23,2025-05-03,ddos,backdoor,backdoor,,,,,Sin dato,,ERP,,Sin dato,70.63,4247291.27,0.0,2345523.96,0.0,3895904.72,7088167.62,,,,,,,,Mediana
2024-0330-001,Dallas Markets Holdings Inc.,58693712.3,< 1B,TW,44-45,,Solo Primaria,539,Grande,False,,2024-03-30,2024,3,1,Q1,2024 Q1,False,2024-04-13,2024-05-20,trojan,phishing,phishing,Drive-by download from compromised ad network → remote access trojan deployment → keylogger activation → credential theft → lateral movement to file servers,DarkSide,suspected,10358.0,Medio,health,"customer_database,cloud_infrastructure,active_directory",,Sin dato,84.59,6300000.0,0.0,6426212.39,0.0,5208317.44,14437056.8,,,,,,,,Pequeña
2023-0907-001,Hamburg Group SE,3255846565.43,1B–10B,DE,44-45,,Solo Primaria,49709,Muy grande,False,,2023-09-07,2023,9,3,Q3,2023 Q3,False,2023-09-18,2023-11-17,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,,,34454.0,Medio,IP,"payment_systems,file_servers,SSO",180.85,Alto,78.02,25006509.07,0.0,21312982.54,0.0,,51048863.25,,,,,,,,Mediana
2023-0206-001,AcumenAnalytic Partners Group SA,471326062.17,< 1B,FR,54,,Solo Primaria,1882,Muy grande,False,,2023-02-06,2023,2,1,Q1,2023 Q1,False,2023-02-09,2023-02-21,supply_chain,,Sin vector secundario,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,RansomHub,probable,,Sin dato,,"CRM,SCADA,manufacturing_OT",,Sin dato,63.94,30797196.76,0.0,17115780.84,0.0,,55240992.11,,,,,,,,Pequeña
2023-1004-001,Whitfield Diagnostics S.r.l.,36252630.85,< 1B,IT,62,,Solo Primaria,210,Mediana,False,,2023-10-04,2023,10,4,Q4,2023 Q4,False,2024-01-06,2024-01-28,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,1750.0,Medio,financial,"website,VPN,ERP,cloud_infrastructure,payment_systems",26.84,Medio,98.83,2360355.35,0.0,1546686.27,0.0,1404428.98,4140671.6,,,,,,,,Pequeña
2025-1222-001,Sendai Department Corp.,21254128189.95,10B–100B,JP,92,,Solo Primaria,223822,Muy grande,False,,2025-12-22,2025,12,4,Q4,2025 Q4,True,2026-01-23,2026-03-02,data_breach,,Sin vector secundario,,APT28,confirmed,35436.0,Medio,health,"website,file_servers,email,customer_database",,Sin dato,86.88,3877904.76,0.0,2902829.57,0.0,1408099.65,7406702.32,,,,,,,,Mediana
2024-0402-001,Granite Paragon Services Holdings Inc.,500258732.06,< 1B,US,52,,Solo Primaria,1120,Muy grande,False,,2024-04-02,2024,4,2,Q2,2024 Q2,False,2024-04-05,2024-05-20,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,,,56912.0,Medio,health,"HR_systems,website,cloud_infrastructure,active_directory,backup_systems",,Sin dato,71.82,2512082.13,6335720.87,2067366.52,0.0,2797789.13,11561340.91,,,,,,,,Pequeña
2025-1117-001,LogicTrace Technologies Pty Ltd.,10402622113.45,10B–100B,AU,51,,Solo Primaria,19010,Muy grande,True,LOGI.AX,2025-11-17,2025,11,4,Q4,2025 Q4,False,2025-11-20,2025-12-28,data_breach,backdoor,backdoor,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,,,31233.0,Medio,financial,"email,CRM",,Sin dato,77.3,123087808.4,0.0,54689029.46,0.0,,203544190.96,137.59,-0.010507,-0.032788,-0.019729,7.0,1-7 días,Recuperación rápida,Mediana
2021-1020-002,GridTech Solutions Corp.,5554393390.17,1B–10B,MX,51,,Solo Primaria,9916,Muy grande,False,,2021-10-20,2021,10,4,Q4,2021 Q4,False,2021-11-22,2021-12-30,supply_chain,,Sin vector secundario,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,Medusa,confirmed,,Sin dato,,"HR_systems,cloud_infrastructure",,Sin dato,85.61,9600000.0,0.0,5972803.48,0.0,,17373918.79,,,,,,,,Mediana
2022-1104-001,Dynamo Ridge Diagnostics Corp.,8123110317.32,1B–10B,US,62,,Solo Primaria,35373,Muy grande,True,DRD,2022-11-04,2022,11,4,Q4,2022 Q4,False,2022-11-20,2023-01-27,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,35700.0,Medio,health,"backup_systems,CRM,payment_systems,file_servers,cloud_infrastructure",25.18,Medio,63.73,808837.02,0.0,769383.95,10854966.18,,12666028.08,46.85,-0.008664,-0.072166,-0.063441,55.0,>30 días,Recuperación lenta,Mediana
2025-1101-001,Schneider Trading Group Inc.,233124942.7,< 1B,AT,44-45,31-33,Primaria y Secundaria,2809,Muy grande,True,SCHN.VI,2025-11-01,2025,11,4,Q4,2025 Q4,False,2025-12-01,2025-12-12,data_breach,supply_chain,supply_chain,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,,,132869.0,Alto,financial,"VPN,customer_database",,Sin dato,96.65,3776275.28,0.0,3151261.82,6999057.78,1231863.7,14142832.14,6.21,-0.014436,-0.014396,0.010252,6.0,1-7 días,Recuperación rápida,Pequeña
2024-0510-001,Santos Health Holdings Inc.,5382900489.03,1B–10B,HK,62,,Solo Primaria,25560,Muy grande,True,SANT.HK,2024-05-10,2024,5,2,Q2,2024 Q2,False,2024-05-13,2024-05-29,ransomware,,Sin vector secundario,,Rhysida,probable,,Sin dato,,email,197.67,Alto,78.9,7560418.83,5412062.43,2865516.04,0.0,,17082912.02,64.68,-0.012098,-0.049895,-0.038588,356.0,>30 días,Recuperación lenta,Mediana
2022-0114-001,ProtoCyber Networks Corp.,139193788.5,< 1B,US,51,,Solo Primaria,319,Grande,True,PROT,2022-01-14,2022,1,1,Q1,2022 Q1,False,2022-01-26,2022-03-14,phishing,,Sin vector secundario,,NoName057,probable,150735.0,Alto,financial,"active_directory,website,CRM",,Sin dato,67.26,2176382.28,0.0,1397970.32,0.0,,3887467.08,8.8,0.005806,0.009792,0.00729,,Sin dato,No recuperado,Pequeña
2023-0914-001,WattAmp Power Group Inc.,901813938.03,< 1B,US,22,,Solo Primaria,1776,Muy grande,False,,2023-09-14,2023,9,3,Q3,2023 Q3,False,2023-09-19,2023-11-26,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,FIN11,unknown,,Sin dato,,payment_systems,157.6,Alto,75.72,,,,,,,,,,,,,,Pequeña
2023-0714-001,Tempest Epoch Microsystems GmbH,929323723.62,< 1B,DE,51,,Solo Primaria,1576,Muy grande,False,,2023-07-14,2023,7,3,Q3,2023 Q3,False,2023-07-15,2023-09-22,ddos,,Sin vector secundario,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,Cuba_Ransomware,suspected,,Sin dato,,"CRM,VPN,cloud_infrastructure",54.07,Medio,76.11,4735551.75,0.0,1884744.3,0.0,3972865.43,8268838.95,,,,,,,,Pequeña
2025-0704-001,Raven Condor Commerce Ltda.,618883121.63,< 1B,BR,44-45,,Solo Primaria,4041,Muy grande,False,,2025-07-04,2025,7,3,Q3,2025 Q3,False,2025-10-02,2025-11-21,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,FIN7,confirmed,112416.0,Alto,PII,"manufacturing_OT,active_directory,backup_systems",58.28,Medio,83.81,1842117.79,0.0,748611.66,0.0,,2939747.57,,,,,,,,Pequeña
2025-0228-001,Palmer Solutions Co.,31052822.02,< 1B,US,51,,Solo Primaria,80,Mediana,False,,2025-02-28,2025,2,1,Q1,2025 Q1,False,2025-04-01,2025-04-24,supply_chain,malware,malware,Compromised third-party software update → trojanized DLL sideloaded → C2 beacon established → persistent access across customer environments,,,,Sin dato,,"backup_systems,cloud_infrastructure,VPN,email",49.29,Medio,81.06,4559340.39,0.0,4648620.48,0.0,,10650576.48,,,,,,,,Pequeña
2025-1020-001,DistrictState Services PLC,49691566427.84,10B–100B,GB,92,51,Primaria y Secundaria,383126,Muy grande,False,,2025-10-20,2025,10,4,Q4,2025 Q4,False,2025-11-20,2025-12-24,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,BianLian,unknown,165417.0,Alto,health,VPN,,Sin dato,92.25,2302300000.0,0.0,766429415.2,0.0,1054415587.27,3451547719.92,,,,,,,,Mediana
2025-0222-001,Gutierrez Assurance Ltda.,132933580.37,< 1B,BR,52,,Solo Primaria,360,Grande,False,,2025-02-22,2025,2,1,Q1,2025 Q1,False,2025-03-13,2025-04-27,phishing,,Sin vector secundario,,Royal,probable,9287.0,Medio,mixed,"customer_database,backup_systems,payment_systems",,Sin dato,95.57,1319540.63,0.0,954901.44,0.0,947246.82,2607822.4,,,,,,,,Pequeña
2024-1111-001,Bravo Zephyr Engineering Holdings PLC,76762678830.76,10B–100B,GB,31-33,,Solo Primaria,254977,Muy grande,True,BZE.L,2024-11-11,2024,11,4,Q4,2024 Q4,False,2024-11-20,2025-01-14,data_breach,apt,apt,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Volt_Typhoon,unknown,1555.0,Medio,credentials,"website,customer_database",,Sin dato,86.69,26575137.16,0.0,25056255.86,0.0,16200910.23,53813062.65,334.5,-0.015117,-0.027285,-0.045003,101.0,>30 días,Recuperación lenta,Mediana
2024-0101-001,Borealis Paladin Services Pte. Ltd.,6389009384.27,1B–10B,SG,54,,Solo Primaria,30132,Muy grande,True,BPS.SI,2024-01-01,2024,1,1,Q1,2024 Q1,True,2024-03-06,2024-03-17,trojan,,Sin vector secundario,Drive-by download from compromised ad network → remote access trojan deployment → keylogger activation → credential theft → lateral movement to file servers,RansomHub,probable,7978.0,Medio,mixed,"CRM,file_servers,ERP,SCADA",,Sin dato,93.4,4726093.11,0.0,4445345.63,0.0,2363127.81,9983427.83,46.98,0.028749,-0.039536,-0.042151,226.0,>30 días,Recuperación lenta,Mediana
2023-0708-001,Sovereign Power Electric Ltda.,720048750.23,< 1B,BR,22,31-33,Primaria y Secundaria,2195,Muy grande,False,,2023-07-08,2023,7,3,Q3,2023 Q3,False,2023-07-12,2023-10-11,ransomware,,Sin vector secundario,,,,22365.0,Medio,mixed,HR_systems,133.3,Alto,84.31,194413162.56,35418.98,199857936.81,0.0,177394031.77,440439809.52,,,,,,,,Pequeña
2025-0501-001,WealthSecura Holdings Group Inc.,2602619344.67,1B–10B,AT,52,,Solo Primaria,6189,Muy grande,False,,2025-05-01,2025,5,2,Q2,2025 Q2,False,2025-05-19,2025-07-23,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,74646.0,Medio,mixed,"website,HR_systems,cloud_infrastructure,CRM",5.81,Bajo,84.13,3974027.46,0.0,2225109.64,0.0,3050515.83,7348396.88,,,,,,,,Mediana
2025-1109-001,Sable Method Associates Holdings PLC,1586067111.83,1B–10B,GB,54,,Solo Primaria,9746,Muy grande,False,,2025-11-09,2025,11,4,Q4,2025 Q4,False,2026-02-09,2026-02-27,data_breach,,Sin vector secundario,Misconfigured cloud storage bucket discovered by automated scanner → bulk data download over 72 hours → data posted to dark web marketplace,Rhysida,suspected,14808.0,Medio,financial,"file_servers,manufacturing_OT",,Sin dato,80.81,41600000.0,0.0,16630040.05,1140279.77,40547487.31,63749921.97,,,,,,,,Mediana
2022-0207-001,Austin Biotech Corp.,38327097466.96,10B–100B,PH,62,,Solo Primaria,189223,Muy grande,True,AUST.PH,2022-02-07,2022,2,1,Q1,2022 Q1,False,2022-02-14,2022-03-05,apt,,Sin vector secundario,,REvil,probable,,Sin dato,,"HR_systems,cloud_infrastructure",63.25,Medio,83.36,103400000.0,0.0,119813696.49,0.0,,253757332.46,544.28,-0.011169,-0.023126,9.7e-05,17.0,8-30 días,Recuperación rápida,Mediana
2022-0719-001,Carver Brands Group N.V.,1314426896.67,1B–10B,NL,44-45,,Solo Primaria,7941,Muy grande,True,CARV.AS,2022-07-19,2022,7,3,Q3,2022 Q3,False,2022-07-24,2022-08-30,phishing,,Sin vector secundario,Spear-phishing campaign targeting finance team → credential harvesting through cloned SSO portal → email account compromise → BEC wire transfer or data exfiltration,,,135178.0,Alto,PII,active_directory,,Sin dato,60.68,4800000.0,0.0,4111367.4,0.0,4430529.09,9500830.27,6.9,0.021795,-0.010251,-0.019943,22.0,8-30 días,Recuperación rápida,Mediana
2024-1010-001,Houston Department Inc.,340623178.79,< 1B,US,92,,Solo Primaria,4398,Muy grande,False,,2024-10-10,2024,10,4,Q4,2024 Q4,False,2024-10-12,2024-12-11,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Hive,confirmed,288055.0,Alto,PII,"active_directory,CRM,VPN",51.6,Medio,87.7,3600000.0,0.0,2828701.96,0.0,,6845520.18,,,,,,,,Pequeña
2025-0831-001,Nashville Securities Co.,420339692.5,< 1B,US,52,,Solo Primaria,1196,Muy grande,True,NAS1,2025-08-31,2025,8,3,Q3,2025 Q3,False,2025-09-15,2025-10-15,ransomware,,Sin vector secundario,Phishing email with weaponized attachment → credential theft via Mimikatz → lateral movement via RDP/SMB → Active Directory compromise → ransomware deployment across domain-joined hosts,Sandworm,suspected,63748.0,Medio,PII,"customer_database,backup_systems,VPN,email,cloud_infrastructure",17.2,Bajo,54.58,4409230.97,240832.63,1559485.68,0.0,1500714.51,6610570.82,11.31,0.009579,-0.02015,0.033373,,Sin dato,No recuperado,Pequeña
2021-0829-001,CompositeWeld Components Corp.,16685815544.26,10B–100B,CA,31-33,62,Primaria y Secundaria,48934,Muy grande,True,COMP.TO,2021-08-29,2021,8,3,Q3,2021 Q3,False,2021-10-02,2021-10-11,malware,,Sin vector secundario,,BianLian,probable,3414242.0,Alto,mixed,email,14.1,Bajo,72.07,16915495.31,0.0,13157350.86,0.0,,32423710.87,135.46,-0.017956,-0.0045,-0.012841,60.0,>30 días,Recuperación lenta,Mediana
2024-0303-001,ResortWelcome Resorts Group Inc.,110821031.96,< 1B,US,72,,Solo Primaria,2850,Muy grande,False,,2024-03-03,2024,3,1,Q1,2024 Q1,False,2024-03-21,2024-04-28,ddos,,Sin vector secundario,Multi-vector botnet activation → volumetric UDP reflection (900 Gbps peak) → application-layer HTTP/2 flood → 18-hour service degradation,,,,Sin dato,,website,,Sin dato,99.35,9600000.0,0.0,7880007.79,0.0,9585437.26,19848598.03,,,,,,,,Pequeña
2025-0606-001,Sequoia Crown Financial Corp.,6486016176.02,1B–10B,JP,52,,Solo Primaria,17810,Muy grande,True,SCF.T,2025-06-06,2025,6,2,Q2,2025 Q2,False,2025-06-09,2025-06-21,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,Akira,unknown,874147.0,Alto,PII,"customer_database,SSO",24.79,Medio,52.94,255857877.36,0.0,225799580.54,0.0,,517136517.72,85.91,0.010876,-0.061682,-0.032724,74.0,>30 días,Recuperación lenta,Mediana
2023-1105-001,Azure Township Services PLC,5297153309.04,1B–10B,IE,92,,Solo Primaria,62210,Muy grande,False,,2023-11-05,2023,11,4,Q4,2023 Q4,False,2023-12-05,2024-02-08,malware,,Sin vector secundario,Trojanized installer via SEO-poisoned download → fileless PowerShell execution → registry run-key persistence → credential dumping via LSASS → data staged for exfil,Conti,probable,9256285.0,Alto,PII,"CRM,active_directory,VPN,cloud_infrastructure",12.01,Bajo,91.14,15000000.0,0.0,9653888.69,232137.59,4558811.89,28128427.45,,,,,,,,Mediana
2023-1201-001,Phoenix Harbor Group SAS,5652901587.08,1B–10B,FR,54,,Solo Primaria,20468,Muy grande,True,PHOE.PA,2023-12-01,2023,12,4,Q4,2023 Q4,False,2024-01-02,2024-01-23,apt,,Sin vector secundario,Zero-day exploit in edge device → fileless implant in memory → scheduled task persistence → low-and-slow data staging → encrypted exfiltration over DNS tunneling,,,29241.0,Medio,mixed,"SCADA,cloud_infrastructure,backup_systems",11.17,Bajo,85.88,6304926.26,0.0,3911487.29,0.0,,11079916.45,34.5,0.005169,-0.037695,-0.021259,38.0,>30 días,Recuperación lenta,Mediana
2023-0815-001,Talon Paladin BioSciences Co. Ltd.,78836299.57,< 1B,JP,62,61,Primaria y Secundaria,339,Grande,False,,2023-08-15,2023,8,3,Q3,2023 Q3,False,2023-11-17,2023-12-22,ransomware,,Sin vector secundario,,Cl0p,unknown,72384.0,Medio,PII,ERP,51.57,Medio,86.78,7670958.06,0.0,2773076.92,0.0,6457355.58,12713686.99,,,,,,,,Pequeña
